id,name,set_name,stored_id,row_lang,id_lang,id_product,id_console,current_value,price_source_url
sealed-jp-pc-8800664,Booster Pack,Pokemon Japanese Leaders' Stadium,8800664,EN,JA,Booster Pack,Pokemon Japanese Leaders' Stadium,578.04,https://www.pricecharting.com/game/pokemon-japanese-leaders%27-stadium/booster-pack
sealed-jp-pc-8830723,Booster Box,Pokemon Japanese Heat Wave Arena,8830723,EN,JA,Booster Box,Pokemon Japanese Heat Wave Arena,111.2,https://www.pricecharting.com/game/pokemon-japanese-heat-wave-arena/booster-box
sealed-jp-pc-9647236,Booster Pack,Pokemon Japanese White Flare,9647236,EN,JA,Booster Pack,Pokemon Japanese White Flare,9.69,https://www.pricecharting.com/game/pokemon-japanese-white-flare/booster-pack
sealed-jp-pc-9647240,Booster Box,Pokemon Japanese White Flare,9647240,EN,JA,Booster Box,Pokemon Japanese White Flare,121.01,https://www.pricecharting.com/game/pokemon-japanese-white-flare/booster-box
sealed-kr-pc-10021747,Booster Box #SV8,Pokemon Korean Electric Breaker,10021747,EN,KO,Booster Box #SV8,Pokemon Korean Electric Breaker,40.0,
sealed-kr-pc-11744003,Booster Box,Pokemon Korean Scarlet & Violet 151,11744003,EN,KO,Booster Box,Pokemon Korean Scarlet & Violet 151,146.46,
sealed-kr-pc-12368242,Booster Box,Pokemon Korean Inferno X,12368242,EN,KO,Booster Box,Pokemon Korean Inferno X,69.59,
sealed-kr-pc-9681329,Booster Pack,Pokemon Korean Eevee Heroes,9681329,EN,KO,Booster Pack,Pokemon Korean Eevee Heroes,5.6,
sm1-12,Decidueye-GX,Sun & Moon,3473752,EN,JA,Poliwhirl #12,Pokemon Japanese Strength Expansion Pack Sun & Moon,0.5,https://www.pricecharting.com/game/pokemon-sun-&-moon/decidueye-gx-12
sm1-16,Morelull,Sun & Moon,3473756,EN,JA,Primarina GX #16,Pokemon Japanese Strength Expansion Pack Sun & Moon,8.0,https://www.pricecharting.com/game/pokemon-sun-&-moon/morelull-16
sm1-165,Fire Energy,Sun & Moon,3473810,EN,JA,Fire Energy,Pokemon Japanese Strength Expansion Pack Sun & Moon,4.68,https://www.pricecharting.com/game/pokemon-sun-&-moon/fire-energy-165
sm1-22,Arcanine,Sun & Moon,3473762,EN,JA,Oricorio #22,Pokemon Japanese Strength Expansion Pack Sun & Moon,2.0,https://www.pricecharting.com/game/pokemon-sun-&-moon/arcanine-22
sm1-25,Torracat,Sun & Moon,3473765,EN,JA,Mareanie #25,Pokemon Japanese Strength Expansion Pack Sun & Moon,0.25,https://www.pricecharting.com/game/pokemon-sun-&-moon/torracat-25
sm1-28,Psyduck,Sun & Moon,3473768,EN,JA,Cosmoem #28,Pokemon Japanese Strength Expansion Pack Sun & Moon,0.5,https://www.pricecharting.com/game/pokemon-sun-&-moon/psyduck-28
sm1-31,Poliwhirl,Sun & Moon,3473771,EN,JA,Mudbray #31,Pokemon Japanese Strength Expansion Pack Sun & Moon,0.25,https://www.pricecharting.com/game/pokemon-sun-&-moon/poliwhirl-31
sm1-35,Lapras-GX,Sun & Moon,3473775,EN,JA,Palossand #35,Pokemon Japanese Strength Expansion Pack Sun & Moon,3.48,https://www.pricecharting.com/game/pokemon-sun-&-moon/lapras-gx-35
sm1-39,Popplio,Sun & Moon,3473779,EN,JA,Solgaleo #39,Pokemon Japanese Strength Expansion Pack Sun & Moon,0.5,https://www.pricecharting.com/game/pokemon-sun-&-moon/popplio-39
sm1-42,Primarina-GX,Sun & Moon,3473782,EN,JA,Drampa GX #42,Pokemon Japanese Strength Expansion Pack Sun & Moon,5.04,https://www.pricecharting.com/game/pokemon-sun-&-moon/primarina-gx-42
sm1-46,Araquanid,Sun & Moon,3473786,EN,JA,Rare Candy #46,Pokemon Japanese Strength Expansion Pack Sun & Moon,0.23,https://www.pricecharting.com/game/pokemon-sun-&-moon/araquanid-46
sm1-5,Parasect,Sun & Moon,3473745,EN,JA,Fomantis #5,Pokemon Japanese Strength Expansion Pack Sun & Moon,0.25,https://www.pricecharting.com/game/pokemon-sun-&-moon/parasect-5
sm1-52,Vikavolt,Sun & Moon,3473792,EN,JA,Decidueye GX #52,Pokemon Japanese Strength Expansion Pack Sun & Moon,0.42,https://www.pricecharting.com/game/pokemon-sun-&-moon/vikavolt-52
sm1-56,Crobat,Sun & Moon,3473796,EN,JA,Toxapex GX #56,Pokemon Japanese Strength Expansion Pack Sun & Moon,20.98,https://www.pricecharting.com/game/pokemon-sun-&-moon/crobat-56
sm1-59,Drowzee,Sun & Moon,3473799,EN,JA,Decidueye GX #59,Pokemon Japanese Strength Expansion Pack Sun & Moon,0.2,https://www.pricecharting.com/game/pokemon-sun-&-moon/drowzee-59
sm1-62,Mareanie,Sun & Moon,3473802,EN,JA,Vikavolt GX #62,Pokemon Japanese Strength Expansion Pack Sun & Moon,0.02,https://www.pricecharting.com/game/pokemon-sun-&-moon/mareanie-62
sm1-66,Lunala-GX,Sun & Moon,3473806,EN,JA,Rare Candy #66,Pokemon Japanese Strength Expansion Pack Sun & Moon,50.0,https://www.pricecharting.com/game/pokemon-sun-&-moon/lunala-gx-66
sm1-7,Surskit,Sun & Moon,3473747,EN,JA,Litten #7,Pokemon Japanese Strength Expansion Pack Sun & Moon,35.0,https://www.pricecharting.com/game/pokemon-sun-&-moon/surskit-7
sm35-10,Entei-GX,Shining Legends,3445402,EN,JA,Shining Genesect #10,Pokemon Japanese Shining Legends,19.99,https://www.pricecharting.com/game/pokemon-shining-legends/entei-gx-10
sm35-12,Larvesta,Shining Legends,3445404,EN,JA,Torkoal #12,Pokemon Japanese Shining Legends,1.99,https://www.pricecharting.com/game/pokemon-shining-legends/larvesta-12
sm35-19,Croconaw,Shining Legends,3445411,EN,JA,Totodile #19,Pokemon Japanese Shining Legends,2.22,https://www.pricecharting.com/game/pokemon-shining-legends/croconaw-19
sm35-24,Palkia,Shining Legends,3445416,EN,JA,Floatzel #24,Pokemon Japanese Shining Legends,0.73,https://www.pricecharting.com/game/pokemon-shining-legends/palkia-24
sm35-3,Venusaur,Shining Legends,3445395,EN,JA,Venusaur #3,Pokemon Japanese Shining Legends,4.54,https://www.pricecharting.com/game/pokemon-shining-legends/venusaur-3
sm35-37,Arbok,Shining Legends,3445429,EN,JA,Ekans #37,Pokemon Japanese Shining Legends,1.92,https://www.pricecharting.com/game/pokemon-shining-legends/arbok-37
sm35-41,Latios,Shining Legends,3445433,EN,JA,Shining Mew #41,Pokemon Japanese Shining Legends,129.39,https://www.pricecharting.com/game/pokemon-shining-legends/latios-41
sm35-46,Stunfisk,Shining Legends,3445438,EN,JA,Marshadow #46,Pokemon Japanese Shining Legends,2.3,https://www.pricecharting.com/game/pokemon-shining-legends/stunfisk-46
sm35-51,Scrafty,Shining Legends,3445443,EN,JA,Scraggy #51,Pokemon Japanese Shining Legends,1.87,https://www.pricecharting.com/game/pokemon-shining-legends/scrafty-51
sm35-61,Hau,Shining Legends,3445453,EN,JA,Great Ball #61,Pokemon Japanese Shining Legends,21.32,https://www.pricecharting.com/game/pokemon-shining-legends/hau-61
sm35-66,Super Scoop Up,Shining Legends,3445458,EN,JA,Pokemon Catcher #66,Pokemon Japanese Shining Legends,5.22,https://www.pricecharting.com/game/pokemon-shining-legends/super-scoop-up-66
sm35-70,Warp Energy,Shining Legends,3445462,EN,JA,Lillie #70,Pokemon Japanese Shining Legends,0.95,https://www.pricecharting.com/game/pokemon-shining-legends/warp-energy-70
sm35-76,Mewtwo-GX,Shining Legends,3445467,EN,JA,Zoroark GX #76,Pokemon Japanese Shining Legends,31.49,https://www.pricecharting.com/game/pokemon-shining-legends/mewtwo-gx-76
sm35-8,Virizion,Shining Legends,3445400,EN,JA,Shaymin #8,Pokemon Japanese Shining Legends,2.68,https://www.pricecharting.com/game/pokemon-shining-legends/virizion-8
smp-SM01,Rowlet,SM Black Star Promos,3449217,EN,JA,Rowlet #1,Pokemon Japanese Shiny Star V,1.33,https://www.pricecharting.com/game/pokemon-promo/rowlet-SM01
smp-SM129,Kyogre,SM Black Star Promos,3449252,EN,JA,Kyogre #36,Pokemon Japanese Shiny Star V,2.99,https://www.pricecharting.com/game/pokemon-promo/kyogre-SM129
smp-SM22,Rowlet,SM Black Star Promos,3449217,EN,JA,Rowlet #1,Pokemon Japanese Shiny Star V,1.33,https://www.pricecharting.com/game/pokemon-promo/rowlet-SM22
smp-SM235,Eevee,SM Black Star Promos,5604550,EN,JA,Eevee #91,Pokemon Japanese Ruler of the Black Flame,1.69,https://www.pricecharting.com/game/pokemon-promo/eevee-SM235
smp-SM95,Lucario,SM Black Star Promos,3440512,EN,JA,Lucario #55,Pokemon Japanese Star Birth,1.92,https://www.pricecharting.com/game/pokemon-promo/lucario-SM95
sv1-12,Gogoat,Scarlet & Violet,5326054,EN,JA,Butterfree #12,Pokemon Japanese Scarlet & Violet 151,1.49,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/gogoat-12
sv1-17,Tarountula,Scarlet & Violet,5326059,EN,JA,Pidgeotto #17,Pokemon Japanese Scarlet & Violet 151,1.54,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/tarountula-17
sv1-190,Professor's Research (Professor Turo),Scarlet & Violet,5326226,EN,JA,Alakazam EX #190,Pokemon Japanese Scarlet & Violet 151,5.0,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/professors-research-professor-turo-190
sv1-2,Heracross,Scarlet & Violet,5326044,EN,JA,Ivysaur #2,Pokemon Japanese Scarlet & Violet 151,2.49,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/heracross-2
sv1-22,Dolliv,Scarlet & Violet,5326066,EN,JA,Fearow #22,Pokemon Japanese Scarlet & Violet 151,1.58,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/dolliv-22
sv1-31,Growlithe,Scarlet & Violet,5326074,EN,JA,Nidoqueen #31,Pokemon Japanese Scarlet & Violet 151,1.83,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/growlithe-31
sv1-38,Skeledirge,Scarlet & Violet,5326081,EN,JA,Ninetales EX #38,Pokemon Japanese Scarlet & Violet 151,1.94,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/skeledirge-38
sv1-43,Slowbro,Scarlet & Violet,5326086,EN,JA,Oddish #43,Pokemon Japanese Scarlet & Violet 151,1.82,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/slowbro-43
sv1-49,Clauncher,Scarlet & Violet,5326092,EN,JA,Venomoth #49,Pokemon Japanese Scarlet & Violet 151,1.38,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/clauncher-49
sv1-55,Wiglett,Scarlet & Violet,5326098,EN,JA,Golduck #55,Pokemon Japanese Scarlet & Violet 151,1.95,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/wiglett-55
sv1-61,Dondozo,Scarlet & Violet,5326104,EN,JA,Poliwhirl #61,Pokemon Japanese Scarlet & Violet 151,2.19,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/dondozo-61
sv1-67,Flaaffy,Scarlet & Violet,5326110,EN,JA,Machoke #67,Pokemon Japanese Scarlet & Violet 151,1.81,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/flaaffy-67
sv1-71,Toxel,Scarlet & Violet,5326114,EN,JA,Victreebel #71,Pokemon Japanese Scarlet & Violet 151,1.99,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/toxel-71
sv1-77,Wattrel,Scarlet & Violet,5326120,EN,JA,Ponyta #77,Pokemon Japanese Scarlet & Violet 151,2.08,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/wattrel-77
sv1-83,Hypno,Scarlet & Violet,5326126,EN,JA,Farfetch'd #83,Pokemon Japanese Scarlet & Violet 151,1.99,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/hypno-83
sv1-89,Drifloon,Scarlet & Violet,5326132,EN,JA,Muk #89,Pokemon Japanese Scarlet & Violet 151,1.79,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/drifloon-89
sv1-93,Florges,Scarlet & Violet,5326136,EN,JA,Haunter #93,Pokemon Japanese Scarlet & Violet 151,2.48,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/florges-93
sv1-98,Fidough,Scarlet & Violet,5326141,EN,JA,Krabby #98,Pokemon Japanese Scarlet & Violet 151,1.59,https://www.pricecharting.com/game/pokemon-scarlet-&-violet/fidough-98
sv3pt5-16,Pidgey,151.0,8708822,EN,ZH,Pidgey #16,Pokemon Chinese 151 Collect,2.5,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/pidgey-16
sv3pt5-22,Fearow,151.0,8708872,EN,ZH,Fearow #22,Pokemon Chinese 151 Collect,3.82,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/fearow-22
sv3pt5-29,Nidoran ♀,151.0,8708907,EN,ZH,Nidoran #29,Pokemon Chinese 151 Collect,1.29,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/nidoran-29
sv3pt5-33,Nidorino,151.0,8708930,EN,ZH,Nidorino #33,Pokemon Chinese 151 Collect,2.19,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/nidorino-33
sv3pt5-4,Charmander,151.0,8708790,EN,ZH,Charmander #4,Pokemon Chinese 151 Collect,1.99,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/charmander-4
sv3pt5-46,Paras,151.0,8708863,EN,ZH,Paras #46,Pokemon Chinese 151 Collect,3.84,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/paras-46
sv3pt5-5,Charmeleon,151.0,8708793,EN,ZH,Charmeleon #5,Pokemon Chinese 151 Collect,2.29,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/charmeleon-5
sv3pt5-56,Mankey,151.0,8708918,EN,ZH,Mankey #56,Pokemon Chinese 151 Collect,1.99,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/mankey-56
sv3pt5-6,Charizard ex,151.0,8708796,EN,ZH,Charizard EX #6,Pokemon Chinese 151 Collect,4.8,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/charizard-ex-6
sv3pt5-64,Kadabra,151.0,8708961,EN,ZH,Kadabra #64,Pokemon Chinese 151 Collect,1.0,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/kadabra-64
sv3pt5-73,Tentacruel,151.0,8708986,EN,ZH,Tentacruel #73,Pokemon Chinese 151 Collect,3.45,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/tentacruel-73
sv3pt5-78,Rapidash,151.0,8708999,EN,ZH,Rapidash #78,Pokemon Chinese 151 Collect,1.99,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/rapidash-78
sv3pt5-79,Slowpoke,151.0,8709002,EN,ZH,Slowpoke #79,Pokemon Chinese 151 Collect,2.0,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/slowpoke-79
sv3pt5-8,Wartortle,151.0,8708800,EN,ZH,Wartortle #8,Pokemon Chinese 151 Collect,2.0,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/wartortle-8
sv3pt5-80,Slowbro,151.0,8709005,EN,ZH,Slowbro #80,Pokemon Chinese 151 Collect,2.42,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/slowbro-80
sv3pt5-81,Magnemite,151.0,8709008,EN,ZH,Magnemite #81,Pokemon Chinese 151 Collect,1.99,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/magnemite-81
sv3pt5-82,Magneton,151.0,8709011,EN,ZH,Magneton #82,Pokemon Chinese 151 Collect,2.0,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/magneton-82
sv3pt5-83,Farfetch'd,151.0,8709014,EN,ZH,Farfetch'd #83,Pokemon Chinese 151 Collect,2.19,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/farfetchd-83
sv3pt5-84,Doduo,151.0,8709017,EN,ZH,Doduo #84,Pokemon Chinese 151 Collect,1.0,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/doduo-84
sv3pt5-85,Dodrio,151.0,8709020,EN,ZH,Dodrio #85,Pokemon Chinese 151 Collect,2.12,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/dodrio-85
sv3pt5-86,Seel,151.0,8709023,EN,ZH,Seel #86,Pokemon Chinese 151 Collect,1.99,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/seel-86
sv3pt5-89,Muk,151.0,8709032,EN,ZH,Muk #89,Pokemon Chinese 151 Collect,4.99,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/muk-89
sv3pt5-93,Haunter,151.0,8709044,EN,ZH,Haunter #93,Pokemon Chinese 151 Collect,2.25,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/haunter-93
sv3pt5-98,Krabby,151.0,8709059,EN,ZH,Krabby #98,Pokemon Chinese 151 Collect,0.24,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-151/krabby-98
sv9-5,Parasect,Journey Together,11281741,EN,JA,Blitzle #5,Pokemon Japanese Journey Together Collection Sheet,1.78,https://www.pricecharting.com/game/pokemon-journey-together/parasect-5
sve-12,Basic Lightning Energy,Scarlet & Violet Energies,5326054,EN,JA,Butterfree #12,Pokemon Japanese Scarlet & Violet 151,1.49,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-energy/basic-lightning-energy-12
sve-3,Basic Water Energy,Scarlet & Violet Energies,5326045,EN,JA,Venusaur EX #3,Pokemon Japanese Scarlet & Violet 151,2.0,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-energy/basic-water-energy-3
sve-9,Basic Grass Energy,Scarlet & Violet Energies,5326051,EN,JA,Blastoise EX #9,Pokemon Japanese Scarlet & Violet 151,2.09,https://www.pricecharting.com/game/pokemon-scarlet-&-violet-energy/basic-grass-energy-9
svp-107,Mareep,Scarlet & Violet Black Star Promos,5326150,EN,JA,Hitmonchan #107,Pokemon Japanese Scarlet & Violet 151,1.55,https://www.pricecharting.com/game/pokemon-promo/mareep-107
svp-111,Pawniard,Scarlet & Violet Black Star Promos,5326154,EN,JA,Rhyhorn #111,Pokemon Japanese Scarlet & Violet 151,2.19,https://www.pricecharting.com/game/pokemon-promo/pawniard-111
svp-127,Walking Wake ex,Scarlet & Violet Black Star Promos,5326170,EN,JA,Pinsir #127,Pokemon Japanese Scarlet & Violet 151,1.49,https://www.pricecharting.com/game/pokemon-promo/walking-wake-ex-127
svp-14,Koraidon,Scarlet & Violet Black Star Promos,5326056,EN,JA,Kakuna #14,Pokemon Japanese Scarlet & Violet 151,1.75,https://www.pricecharting.com/game/pokemon-promo/koraidon-14
svp-16,Ampharos ex,Scarlet & Violet Black Star Promos,5326058,EN,JA,Pidgey #16,Pokemon Japanese Scarlet & Violet 151,1.79,https://www.pricecharting.com/game/pokemon-promo/ampharos-ex-16
svp-181,N's Darmanitan,Scarlet & Violet Promos,5326222,EN,JA,Snorlax #181,Pokemon Japanese Scarlet & Violet 151,15.61,https://www.pricecharting.com/game/pokemon-promo/ns-darmanitan-181
svp-199,Zarude,Scarlet & Violet Promos,5400757,EN,JA,Bill's Transfer #199,Pokemon Japanese Scarlet & Violet 151,3.49,https://www.pricecharting.com/game/pokemon-promo/zarude-199
svp-202,Kangaskhan,Scarlet & Violet Promos,5326232,EN,JA,Blastoise EX #202,Pokemon Japanese Scarlet & Violet 151,143.95,https://www.pricecharting.com/game/pokemon-promo/kangaskhan-202
svp-23,Smoliv,Scarlet & Violet Black Star Promos,5326065,EN,JA,Ekans #23,Pokemon Japanese Scarlet & Violet 151,2.23,https://www.pricecharting.com/game/pokemon-promo/smoliv-23
svp-27,Pikachu,Scarlet & Violet Black Star Promos,5326070,EN,JA,Sandshrew #27,Pokemon Japanese Scarlet & Violet 151,1.99,https://www.pricecharting.com/game/pokemon-promo/pikachu-27
svp-31,Tinkaton ex,Scarlet & Violet Black Star Promos,5326074,EN,JA,Nidoqueen #31,Pokemon Japanese Scarlet & Violet 151,1.83,https://www.pricecharting.com/game/pokemon-promo/tinkaton-ex-31
svp-36,Palafin,Scarlet & Violet Black Star Promos,5326079,EN,JA,Clefable #36,Pokemon Japanese Scarlet & Violet 151,1.99,https://www.pricecharting.com/game/pokemon-promo/palafin-36
svp-40,Pawmi,Scarlet & Violet Black Star Promos,5326083,EN,JA,Wigglytuff EX #40,Pokemon Japanese Scarlet & Violet 151,1.64,https://www.pricecharting.com/game/pokemon-promo/pawmi-40
svp-46,Bulbasaur,Scarlet & Violet Black Star Promos,5326089,EN,JA,Paras #46,Pokemon Japanese Scarlet & Violet 151,1.99,https://www.pricecharting.com/game/pokemon-promo/bulbasaur-46
svp-50,Alakazam ex,Scarlet & Violet Black Star Promos,5326093,EN,JA,Diglett #50,Pokemon Japanese Scarlet & Violet 151,1.97,https://www.pricecharting.com/game/pokemon-promo/alakazam-ex-50
svp-56,Charizard ex,Scarlet & Violet Black Star Promos,5326099,EN,JA,Mankey #56,Pokemon Japanese Scarlet & Violet 151,1.83,https://www.pricecharting.com/game/pokemon-promo/charizard-ex-56
svp-63,Cetitan,Scarlet & Violet Black Star Promos,5326106,EN,JA,Abra #63,Pokemon Japanese Scarlet & Violet 151,1.97,https://www.pricecharting.com/game/pokemon-promo/cetitan-63
svp-77,Floragato,Scarlet & Violet Black Star Promos,5326120,EN,JA,Ponyta #77,Pokemon Japanese Scarlet & Violet 151,2.08,https://www.pricecharting.com/game/pokemon-promo/floragato-77
svp-83,Quaxwell,Scarlet & Violet Black Star Promos,5326126,EN,JA,Farfetch'd #83,Pokemon Japanese Scarlet & Violet 151,1.99,https://www.pricecharting.com/game/pokemon-promo/quaxwell-83
svp-90,Metang,Scarlet & Violet Black Star Promos,5326133,EN,JA,Shellder #90,Pokemon Japanese Scarlet & Violet 151,2.19,https://www.pricecharting.com/game/pokemon-promo/metang-90
svp-97,Flutter Mane,Scarlet & Violet Black Star Promos,5326140,EN,JA,Hypno #97,Pokemon Japanese Scarlet & Violet 151,1.64,https://www.pricecharting.com/game/pokemon-promo/flutter-mane-97
swsh1-17,Blipbug,Sword & Shield,12834102,EN,JA,Metal Frying Pan #17,Pokemon Japanese Sword & Shield Premium Trainer Box,0.15,https://www.pricecharting.com/game/pokemon-sword-&-shield/blipbug-17
swsh1-2,Roselia,Sword & Shield,12834088,EN,JA,Energy Switch #2,Pokemon Japanese Sword & Shield Premium Trainer Box,0.22,https://www.pricecharting.com/game/pokemon-sword-&-shield/roselia-2
swsh1-21,Eldegoss,Sword & Shield,12834107,EN,JA,Welder #21,Pokemon Japanese Sword & Shield Premium Trainer Box,0.28,https://www.pricecharting.com/game/pokemon-sword-&-shield/eldegoss-21
swsh1-31,Scorbunny,Sword & Shield,11920093,EN,JA,Tyranitar V #31,Pokemon Japanese Sword & Shield Family,4.49,https://www.pricecharting.com/game/pokemon-sword-&-shield/scorbunny-31
swsh2-15,Trevenant,Rebel Clash,3471626,EN,JA,Magmortar #15,Pokemon Japanese Rebel Clash,2.0,https://www.pricecharting.com/game/pokemon-rebel-clash/trevenant-15
swsh2-19,Eldegoss V,Rebel Clash,3471630,EN,JA,Heatmor #19,Pokemon Japanese Rebel Clash,0.38,https://www.pricecharting.com/game/pokemon-rebel-clash/eldegoss-v-19
swsh2-23,Appletun,Rebel Clash,3471634,EN,JA,Tympole #23,Pokemon Japanese Rebel Clash,1.0,https://www.pricecharting.com/game/pokemon-rebel-clash/appletun-23
swsh2-29,Magmar,Rebel Clash,3471640,EN,JA,Voltorb #29,Pokemon Japanese Rebel Clash,1.0,https://www.pricecharting.com/game/pokemon-rebel-clash/magmar-29
swsh2-34,Heatmor,Rebel Clash,3471645,EN,JA,Luxio #34,Pokemon Japanese Rebel Clash,0.5,https://www.pricecharting.com/game/pokemon-rebel-clash/heatmor-34
swsh2-4,Scyther,Rebel Clash,3471615,EN,JA,Lombre #4,Pokemon Japanese Rebel Clash,1.39,https://www.pricecharting.com/game/pokemon-rebel-clash/scyther-4
swsh2-44,Tympole,Rebel Clash,3471655,EN,JA,Hatenna #44,Pokemon Japanese Rebel Clash,0.25,https://www.pricecharting.com/game/pokemon-rebel-clash/tympole-44
swsh2-48,Galarian Darmanitan,Rebel Clash,3471659,EN,JA,Alcremie #48,Pokemon Japanese Rebel Clash,3.31,https://www.pricecharting.com/game/pokemon-rebel-clash/galarian-darmanitan-48
swsh2-55,Eiscue V,Rebel Clash,3471666,EN,JA,Whiscash #55,Pokemon Japanese Rebel Clash,3.5,https://www.pricecharting.com/game/pokemon-rebel-clash/eiscue-v-55
swsh2-60,Shinx,Rebel Clash,3471671,EN,JA,Coalossal #60,Pokemon Japanese Rebel Clash,2.04,https://www.pricecharting.com/game/pokemon-rebel-clash/shinx-60
swsh2-66,Vikavolt,Rebel Clash,3471677,EN,JA,Trubbish #66,Pokemon Japanese Rebel Clash,2.17,https://www.pricecharting.com/game/pokemon-rebel-clash/vikavolt-66
swsh2-71,Toxtricity VMAX,Rebel Clash,3471682,EN,JA,Malamar VMAX #71,Pokemon Japanese Rebel Clash,1.64,https://www.pricecharting.com/game/pokemon-rebel-clash/toxtricity-vmax-71
swsh2-77,Xatu,Rebel Clash,3471688,EN,JA,Snorlax #77,Pokemon Japanese Rebel Clash,2.94,https://www.pricecharting.com/game/pokemon-rebel-clash/xatu-77
swsh2-82,Palossand,Rebel Clash,3471693,EN,JA,Stufful #82,Pokemon Japanese Rebel Clash,1.72,https://www.pricecharting.com/game/pokemon-rebel-clash/palossand-82
swsh2-84,Hattrem,Rebel Clash,3471695,EN,JA,Skwovet #84,Pokemon Japanese Rebel Clash,0.25,https://www.pricecharting.com/game/pokemon-rebel-clash/hattrem-84
swsh2-89,Dreepy,Rebel Clash,3471700,EN,JA,Cursed Shovel #89,Pokemon Japanese Rebel Clash,0.25,https://www.pricecharting.com/game/pokemon-rebel-clash/dreepy-89
swsh2-95,Galarian Sirfetch'd,Rebel Clash,3471706,EN,JA,Horror Psychic Energy #95,Pokemon Japanese Rebel Clash,0.77,https://www.pricecharting.com/game/pokemon-rebel-clash/galarian-sirfetchd-95
swshp-SWSH008,Galarian Perrserker,SWSH Black Star Promos,3449343,EN,JA,Galarian Perrserker #127,Pokemon Japanese Shiny Star V,1.59,https://www.pricecharting.com/game/pokemon-promo/galarian-perrserker-SWSH008
swshp-SWSH014,Rillaboom V,SWSH Black Star Promos,3449520,EN,JA,Rillaboom V #304,Pokemon Japanese Shiny Star V,2.89,https://www.pricecharting.com/game/pokemon-promo/rillaboom-v-SWSH014
swshp-SWSH023,Luxray,SWSH Black Star Promos,3440496,EN,JA,Luxray #39,Pokemon Japanese Star Birth,1.85,https://www.pricecharting.com/game/pokemon-promo/luxray-SWSH023
swshp-SWSH033,Zacian,SWSH Black Star Promos,3449352,EN,JA,Zacian #136,Pokemon Japanese Shiny Star V,1.99,https://www.pricecharting.com/game/pokemon-promo/zacian-SWSH033
swshp-SWSH042,Eevee,SWSH Black Star Promos,5604550,EN,JA,Eevee #91,Pokemon Japanese Ruler of the Black Flame,1.69,https://www.pricecharting.com/game/pokemon-promo/eevee-SWSH042
swshp-SWSH048,Centiskorch,SWSH Black Star Promos,3449434,EN,JA,Centiskorch #218,Pokemon Japanese Shiny Star V,2.37,https://www.pricecharting.com/game/pokemon-promo/centiskorch-SWSH048
swshp-SWSH049,Dubwool V,SWSH Black Star Promos,3449370,EN,JA,Dubwool V #154,Pokemon Japanese Shiny Star V,1.25,https://www.pricecharting.com/game/pokemon-promo/dubwool-v-SWSH049
swshp-SWSH050,Charizard V,SWSH Black Star Promos,3449523,EN,JA,Charizard V #307,Pokemon Japanese Shiny Star V,94.06,https://www.pricecharting.com/game/pokemon-promo/charizard-v-SWSH050
