Card Name,Set Name,Set Code,Card Number,Rarity,Supertype,PriceCharting URL,PriceCharting Search URL,TCGPlayer URL,Card Image URL,Price Source URL (fill me in)
Pidgeot,Jungle,base2,8,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/pidgeot,https://www.pricecharting.com/search-products?q=Pidgeot&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-8,https://images.pokemontcg.io/base2/8.png,
Pinsir,Jungle,base2,9,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/pinsir,https://www.pricecharting.com/search-products?q=Pinsir&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-9,https://images.pokemontcg.io/base2/9.png,
Scyther,Jungle,base2,10,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/scyther,https://www.pricecharting.com/search-products?q=Scyther&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-10,https://images.pokemontcg.io/base2/10.png,
Snorlax,Jungle,base2,11,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/snorlax,https://www.pricecharting.com/search-products?q=Snorlax&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-11,https://images.pokemontcg.io/base2/11.png,
Vaporeon,Jungle,base2,12,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/vaporeon,https://www.pricecharting.com/search-products?q=Vaporeon&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-12,https://images.pokemontcg.io/base2/12.png,
Venomoth,Jungle,base2,13,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/venomoth,https://www.pricecharting.com/search-products?q=Venomoth&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-13,https://images.pokemontcg.io/base2/13.png,
Victreebel,Jungle,base2,14,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/victreebel,https://www.pricecharting.com/search-products?q=Victreebel&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-14,https://images.pokemontcg.io/base2/14.png,
Vileplume,Jungle,base2,15,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/vileplume,https://www.pricecharting.com/search-products?q=Vileplume&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-15,https://images.pokemontcg.io/base2/15.png,
Wigglytuff,Jungle,base2,16,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/wigglytuff,https://www.pricecharting.com/search-products?q=Wigglytuff&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-16,https://images.pokemontcg.io/base2/16.png,
Clefable,Jungle,base2,17,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/clefable,https://www.pricecharting.com/search-products?q=Clefable&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-17,https://images.pokemontcg.io/base2/17.png,
Electrode,Jungle,base2,18,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/electrode,https://www.pricecharting.com/search-products?q=Electrode&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-18,https://images.pokemontcg.io/base2/18.png,
Flareon,Jungle,base2,19,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/flareon,https://www.pricecharting.com/search-products?q=Flareon&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-19,https://images.pokemontcg.io/base2/19.png,
Jolteon,Jungle,base2,20,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/jolteon,https://www.pricecharting.com/search-products?q=Jolteon&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-20,https://images.pokemontcg.io/base2/20.png,
Kangaskhan,Jungle,base2,21,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/kangaskhan,https://www.pricecharting.com/search-products?q=Kangaskhan&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-21,https://images.pokemontcg.io/base2/21.png,
Mr. Mime,Jungle,base2,22,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/mr-mime,https://www.pricecharting.com/search-products?q=Mr.%20Mime&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-22,https://images.pokemontcg.io/base2/22.png,
Nidoqueen,Jungle,base2,23,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/nidoqueen,https://www.pricecharting.com/search-products?q=Nidoqueen&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-23,https://images.pokemontcg.io/base2/23.png,
Pidgeot,Jungle,base2,24,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/pidgeot,https://www.pricecharting.com/search-products?q=Pidgeot&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-24,https://images.pokemontcg.io/base2/24.png,
Pinsir,Jungle,base2,25,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/pinsir,https://www.pricecharting.com/search-products?q=Pinsir&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-25,https://images.pokemontcg.io/base2/25.png,
Scyther,Jungle,base2,26,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/scyther,https://www.pricecharting.com/search-products?q=Scyther&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-26,https://images.pokemontcg.io/base2/26.png,
Snorlax,Jungle,base2,27,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/snorlax,https://www.pricecharting.com/search-products?q=Snorlax&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-27,https://images.pokemontcg.io/base2/27.png,
Vaporeon,Jungle,base2,28,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/vaporeon,https://www.pricecharting.com/search-products?q=Vaporeon&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-28,https://images.pokemontcg.io/base2/28.png,
Venomoth,Jungle,base2,29,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/venomoth,https://www.pricecharting.com/search-products?q=Venomoth&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-29,https://images.pokemontcg.io/base2/29.png,
Victreebel,Jungle,base2,30,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/victreebel,https://www.pricecharting.com/search-products?q=Victreebel&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-30,https://images.pokemontcg.io/base2/30.png,
Vileplume,Jungle,base2,31,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/vileplume,https://www.pricecharting.com/search-products?q=Vileplume&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-31,https://images.pokemontcg.io/base2/31.png,
Wigglytuff,Jungle,base2,32,Rare,Pokémon,https://www.pricecharting.com/game/pokemon/wigglytuff,https://www.pricecharting.com/search-products?q=Wigglytuff&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-32,https://images.pokemontcg.io/base2/32.png,
Butterfree,Jungle,base2,33,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/butterfree,https://www.pricecharting.com/search-products?q=Butterfree&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-33,https://images.pokemontcg.io/base2/33.png,
Dodrio,Jungle,base2,34,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/dodrio,https://www.pricecharting.com/search-products?q=Dodrio&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-34,https://images.pokemontcg.io/base2/34.png,
Exeggutor,Jungle,base2,35,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/exeggutor,https://www.pricecharting.com/search-products?q=Exeggutor&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-35,https://images.pokemontcg.io/base2/35.png,
Fearow,Jungle,base2,36,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/fearow,https://www.pricecharting.com/search-products?q=Fearow&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-36,https://images.pokemontcg.io/base2/36.png,
Gloom,Jungle,base2,37,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/gloom,https://www.pricecharting.com/search-products?q=Gloom&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-37,https://images.pokemontcg.io/base2/37.png,
Lickitung,Jungle,base2,38,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/lickitung,https://www.pricecharting.com/search-products?q=Lickitung&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-38,https://images.pokemontcg.io/base2/38.png,
Marowak,Jungle,base2,39,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/marowak,https://www.pricecharting.com/search-products?q=Marowak&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-39,https://images.pokemontcg.io/base2/39.png,
Nidorina,Jungle,base2,40,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/nidorina,https://www.pricecharting.com/search-products?q=Nidorina&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-40,https://images.pokemontcg.io/base2/40.png,
Parasect,Jungle,base2,41,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/parasect,https://www.pricecharting.com/search-products?q=Parasect&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-41,https://images.pokemontcg.io/base2/41.png,
Persian,Jungle,base2,42,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/persian,https://www.pricecharting.com/search-products?q=Persian&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-42,https://images.pokemontcg.io/base2/42.png,
Primeape,Jungle,base2,43,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/primeape,https://www.pricecharting.com/search-products?q=Primeape&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-43,https://images.pokemontcg.io/base2/43.png,
Rapidash,Jungle,base2,44,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/rapidash,https://www.pricecharting.com/search-products?q=Rapidash&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-44,https://images.pokemontcg.io/base2/44.png,
Rhydon,Jungle,base2,45,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/rhydon,https://www.pricecharting.com/search-products?q=Rhydon&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-45,https://images.pokemontcg.io/base2/45.png,
Seaking,Jungle,base2,46,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/seaking,https://www.pricecharting.com/search-products?q=Seaking&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-46,https://images.pokemontcg.io/base2/46.png,
Tauros,Jungle,base2,47,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/tauros,https://www.pricecharting.com/search-products?q=Tauros&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-47,https://images.pokemontcg.io/base2/47.png,
Weepinbell,Jungle,base2,48,Uncommon,Pokémon,https://www.pricecharting.com/game/pokemon/weepinbell,https://www.pricecharting.com/search-products?q=Weepinbell&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-48,https://images.pokemontcg.io/base2/48.png,
Bellsprout,Jungle,base2,49,Common,Pokémon,https://www.pricecharting.com/game/pokemon/bellsprout,https://www.pricecharting.com/search-products?q=Bellsprout&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-49,https://images.pokemontcg.io/base2/49.png,
Cubone,Jungle,base2,50,Common,Pokémon,https://www.pricecharting.com/game/pokemon/cubone,https://www.pricecharting.com/search-products?q=Cubone&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-50,https://images.pokemontcg.io/base2/50.png,
Eevee,Jungle,base2,51,Common,Pokémon,https://www.pricecharting.com/game/pokemon/eevee,https://www.pricecharting.com/search-products?q=Eevee&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-51,https://images.pokemontcg.io/base2/51.png,
Exeggcute,Jungle,base2,52,Common,Pokémon,https://www.pricecharting.com/game/pokemon/exeggcute,https://www.pricecharting.com/search-products?q=Exeggcute&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-52,https://images.pokemontcg.io/base2/52.png,
Goldeen,Jungle,base2,53,Common,Pokémon,https://www.pricecharting.com/game/pokemon/goldeen,https://www.pricecharting.com/search-products?q=Goldeen&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-53,https://images.pokemontcg.io/base2/53.png,
Jigglypuff,Jungle,base2,54,Common,Pokémon,https://www.pricecharting.com/game/pokemon/jigglypuff,https://www.pricecharting.com/search-products?q=Jigglypuff&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-54,https://images.pokemontcg.io/base2/54.png,
Mankey,Jungle,base2,55,Common,Pokémon,https://www.pricecharting.com/game/pokemon/mankey,https://www.pricecharting.com/search-products?q=Mankey&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-55,https://images.pokemontcg.io/base2/55.png,
Meowth,Jungle,base2,56,Common,Pokémon,https://www.pricecharting.com/game/pokemon/meowth,https://www.pricecharting.com/search-products?q=Meowth&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-56,https://images.pokemontcg.io/base2/56.png,
Nidoran ♀,Jungle,base2,57,Common,Pokémon,https://www.pricecharting.com/game/pokemon/nidoran,https://www.pricecharting.com/search-products?q=Nidoran%20%E2%99%80&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-57,https://images.pokemontcg.io/base2/57.png,
Oddish,Jungle,base2,58,Common,Pokémon,https://www.pricecharting.com/game/pokemon/oddish,https://www.pricecharting.com/search-products?q=Oddish&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-58,https://images.pokemontcg.io/base2/58.png,
Paras,Jungle,base2,59,Common,Pokémon,https://www.pricecharting.com/game/pokemon/paras,https://www.pricecharting.com/search-products?q=Paras&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-59,https://images.pokemontcg.io/base2/59.png,
Pikachu,Jungle,base2,60,Common,Pokémon,https://www.pricecharting.com/game/pokemon/pikachu,https://www.pricecharting.com/search-products?q=Pikachu&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-60,https://images.pokemontcg.io/base2/60.png,
Rhyhorn,Jungle,base2,61,Common,Pokémon,https://www.pricecharting.com/game/pokemon/rhyhorn,https://www.pricecharting.com/search-products?q=Rhyhorn&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-61,https://images.pokemontcg.io/base2/61.png,
Spearow,Jungle,base2,62,Common,Pokémon,https://www.pricecharting.com/game/pokemon/spearow,https://www.pricecharting.com/search-products?q=Spearow&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-62,https://images.pokemontcg.io/base2/62.png,
Venonat,Jungle,base2,63,Common,Pokémon,https://www.pricecharting.com/game/pokemon/venonat,https://www.pricecharting.com/search-products?q=Venonat&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-63,https://images.pokemontcg.io/base2/63.png,
Poké Ball,Jungle,base2,64,Common,Trainer,https://www.pricecharting.com/game/pokemon/pok-ball,https://www.pricecharting.com/search-products?q=Pok%C3%A9%20Ball&type=prices,https://prices.pokemontcg.io/tcgplayer/base2-64,https://images.pokemontcg.io/base2/64.png,
Aerodactyl,Fossil,base3,1,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/aerodactyl,https://www.pricecharting.com/search-products?q=Aerodactyl&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-1,https://images.pokemontcg.io/base3/1.png,
Articuno,Fossil,base3,2,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/articuno,https://www.pricecharting.com/search-products?q=Articuno&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-2,https://images.pokemontcg.io/base3/2.png,
Ditto,Fossil,base3,3,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/ditto,https://www.pricecharting.com/search-products?q=Ditto&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-3,https://images.pokemontcg.io/base3/3.png,
Dragonite,Fossil,base3,4,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/dragonite,https://www.pricecharting.com/search-products?q=Dragonite&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-4,https://images.pokemontcg.io/base3/4.png,
Gengar,Fossil,base3,5,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/gengar,https://www.pricecharting.com/search-products?q=Gengar&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-5,https://images.pokemontcg.io/base3/5.png,
Haunter,Fossil,base3,6,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/haunter,https://www.pricecharting.com/search-products?q=Haunter&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-6,https://images.pokemontcg.io/base3/6.png,
Hitmonlee,Fossil,base3,7,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/hitmonlee,https://www.pricecharting.com/search-products?q=Hitmonlee&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-7,https://images.pokemontcg.io/base3/7.png,
Hypno,Fossil,base3,8,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/hypno,https://www.pricecharting.com/search-products?q=Hypno&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-8,https://images.pokemontcg.io/base3/8.png,
Kabutops,Fossil,base3,9,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/kabutops,https://www.pricecharting.com/search-products?q=Kabutops&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-9,https://images.pokemontcg.io/base3/9.png,
Lapras,Fossil,base3,10,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/lapras,https://www.pricecharting.com/search-products?q=Lapras&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-10,https://images.pokemontcg.io/base3/10.png,
Magneton,Fossil,base3,11,Rare Holo,Pokémon,https://www.pricecharting.com/game/pokemon/magneton,https://www.pricecharting.com/search-products?q=Magneton&type=prices,https://prices.pokemontcg.io/tcgplayer/base3-11,https://images.pokemontcg.io/base3/11.png,
